id,Symbol,Date,Open,High,Low,Close,Adj Close,Volume
74,DOW,2021-04-21,62.4599990844727,65.0199966430664,62.375,64.8199996948242,58.1345367431641,4283500
75,DOW,2021-04-22,64,64.0500030517578,60.7200012207031,60.9300003051758,54.6457443237305,12028900
76,DOW,2021-04-23,61.0999984741211,62.4900016784668,60.4500007629395,62.1100006103516,55.704044342041,5682300
77,DOW,2021-04-26,62.3600006103516,62.8199996948242,61.9300003051758,62.2000007629395,55.7847633361816,4871600
78,DOW,2021-04-27,62.2700004577637,62.8499984741211,61.7200012207031,62.6500015258789,56.1883506774902,3781300
79,DOW,2021-04-28,63.0299987792969,64.0650024414063,62.7000007629395,63.310001373291,56.7802772521973,5584300
80,DOW,2021-04-29,63.8199996948242,64.6900024414063,63.435001373291,64.0599975585937,57.4529228210449,4366000
81,DOW,2021-04-30,63.4500007629395,63.7099990844727,62.2999992370606,62.5,56.0538177490234,4932300
82,DOW,2021-05-03,63.1800003051758,65.0350036621094,63.1199989318848,64.5500030517578,57.8923835754395,6327800
83,DOW,2021-05-04,64.25,66.2699966430664,63.7999992370605,66.2200012207031,59.3901443481445,7367200
84,DOW,2021-05-05,66.4899978637695,68.2350006103516,66.1399993896484,68.0699996948242,61.0493316650391,7467100
85,DOW,2021-05-06,68.0199966430664,69.0899963378906,67.1699981689453,69.0400009155273,61.9192886352539,4670600
86,DOW,2021-05-07,68.3499984741211,69.3199996948242,67.7799987792969,69.0400009155273,61.9192886352539,5174900
87,DOW,2021-05-10,69.75,70.5999984741211,68.6600036621094,68.7300033569336,61.6412696838379,5039000
88,DOW,2021-05-11,67.8399963378906,68.9000015258789,67.1999969482422,68.5699996948242,61.4977645874023,5693400
89,DOW,2021-05-12,68.75,69.0999984741211,67.4000015258789,67.5999984741211,60.6278114318848,4886200
90,DOW,2021-05-13,67.4599990844727,68.5999984741211,67.3199996948242,68.0800018310547,61.0583000183105,3068400
91,DOW,2021-05-14,68.5,70.0400009155274,68.370002746582,69.8300018310547,62.6278076171875,4817200
92,DOW,2021-05-17,69.5800018310547,71.0800018310547,69.4700012207031,70.9100036621094,63.5964279174805,3607500
93,DOW,2021-05-18,71,71.379997253418,69.5100021362305,69.5299987792969,62.3587532043457,3523800
94,DOW,2021-05-19,68.5,68.9100036621094,67.2699966430664,68.5500030517578,61.4798355102539,4398500
95,DOW,2021-05-20,68.4599990844727,68.7200012207031,67.8600006103516,68.2600021362305,61.2197303771973,3126500
96,DOW,2021-05-21,68.6800003051758,69.5999984741211,68.5500030517578,68.8300018310547,61.7309417724609,3855700
97,DOW,2021-05-24,69.5899963378906,70.0100021362305,69.0950012207031,69.5500030517578,62.3766899108887,3420100
98,DOW,2021-05-25,69.4599990844727,70.4499969482422,68.9599990844727,69.0400009155273,61.9192886352539,4419400
99,DOW,2021-05-26,68.8300018310547,69.6399993896484,68.2099990844727,69.5699996948242,62.3946228027344,6059200
100,DOW,2021-05-27,69.3199996948242,69.9599990844727,68.2399978637695,68.6600036621094,62.2043647766113,6256600
101,DOW,2021-05-28,69.0800018310547,69.1699981689453,67.7099990844727,68.4199981689453,61.986930847168,3815200
102,DOW,2021-06-01,69.1699981689453,70.5299987792969,68.8499984741211,70.4100036621094,63.7898368835449,4139100
103,DOW,2021-06-02,70.3199996948242,70.3199996948242,68.8600006103516,68.9499969482422,62.4670944213867,4797800
104,DOW,2021-06-03,69.3499984741211,70.6999969482422,68.4410018920898,70.6100006103516,63.9710235595703,4322500
105,DOW,2021-06-04,71,71.1399993896484,69.879997253418,70.370002746582,63.753589630127,3041900
106,DOW,2021-06-07,70.370002746582,70.4700012207031,68.8899993896484,69.2399978637695,62.7298355102539,2803900
107,DOW,2021-06-08,69.0199966430664,69.7200012207031,68.3099975585938,69.379997253418,62.8566741943359,3469400
108,DOW,2021-06-09,69.25,69.5100021362305,68.4700012207031,68.8399963378906,62.3674430847168,3379200
109,DOW,2021-06-10,69.9899978637695,70.1699981689453,67.9499969482422,67.9899978637695,61.5973587036133,4022000
110,DOW,2021-06-11,68.4700012207031,69.0199966430664,67.8399963378906,68,61.6064186096191,2726100
111,DOW,2021-06-14,67.8300018310547,68.1800003051758,66.629997253418,66.9599990844727,60.6642112731934,3712800
112,DOW,2021-06-15,66.9100036621094,67.4250030517578,66.4400024414063,67.2200012207031,60.8997688293457,3255000
113,DOW,2021-06-16,67.0100021362305,67.120002746582,65.1999969482422,65.5899963378906,59.4230155944824,5428800
114,DOW,2021-06-17,65.7699966430664,65.8000030517578,62.3300018310547,63.5400009155273,57.5657691955566,5696100
115,DOW,2021-06-18,62.5499992370605,63.0499992370605,61.8800010681152,61.9799995422363,56.1524467468262,8745300
116,DOW,2021-06-21,63.1399993896484,63.9490013122559,62.7900009155273,63.1100006103516,57.1762008666992,5260000
117,DOW,2021-06-22,63.4599990844727,63.8199996948242,62.6800003051758,63.5,57.5295295715332,4019100
118,DOW,2021-06-23,64,64.2699966430664,63.0999984741211,63.1500015258789,57.2124404907227,3254400
119,DOW,2021-06-24,63.7799987792969,63.8300018310547,62.7599983215332,63.1100006103516,57.1762008666992,4253700
120,DOW,2021-06-25,63.25,63.8699989318848,63.1100006103516,63.2900009155273,57.3392753601074,4259700
121,DOW,2021-06-28,63.2999992370606,63.2999992370606,62.1699981689453,62.9000015258789,56.9859428405762,2727000
122,DOW,2021-06-29,63.2799987792969,63.810001373291,62.5800018310547,62.9799995422363,57.0584182739258,2652900
123,DOW,2021-06-30,62.8499984741211,63.6199989318848,62.75,63.2799987792969,57.3302154541016,3356500
124,DOW,2021-07-01,64.2200012207031,64.4199981689453,63.4199981689453,63.5,57.5295295715332,3324700
125,DOW,2021-07-02,63.3300018310547,63.7700004577637,62.7999992370606,63.5099983215332,57.5385894775391,3172800
126,DOW,2021-07-06,63.4000015258789,63.4500007629395,61.4049987792969,61.9300003051758,56.1071434020996,3727000
127,DOW,2021-07-07,61.7000007629395,62.4900016784668,61.0940017700195,62.25,56.3970603942871,3424300
128,DOW,2021-07-08,61,62.0200004577637,60.6500015258789,61.4099998474121,55.6360359191895,4251300
129,DOW,2021-07-09,62.2299995422363,63.6699981689453,62.0999984741211,63.0800018310547,57.1490211486816,5063200
130,DOW,2021-07-12,62.560001373291,63.5999984741211,61.9749984741211,63.2200012207031,57.2758560180664,3100400
131,DOW,2021-07-13,63.4199981689453,63.689998626709,62.3199996948242,62.7000007629395,56.8047523498535,3074500
132,DOW,2021-07-14,62.939998626709,63.6450004577637,62.1699981689453,62.3199996948242,56.4604759216309,2571700
133,DOW,2021-07-15,61.7999992370605,62.7200012207031,61.689998626709,61.9099998474121,56.0890274047852,2745800
134,DOW,2021-07-16,61.2999992370605,61.7200012207031,59.7999992370606,60.0099983215332,54.3676719665527,6961300
135,DOW,2021-07-19,58.1399993896484,58.4799995422363,57.0550003051758,57.7900009155273,52.3564033508301,7815400
136,DOW,2021-07-20,58.1399993896484,59.189998626709,57.6279983520508,58.6199989318848,53.1083602905273,6771700
137,DOW,2021-07-21,59.5200004577637,60.0499992370605,59.0550003051758,59.7299995422363,54.1139984130859,7428300
138,DOW,2021-07-22,58.560001373291,60.8899993896484,58,60.4799995422363,54.7934761047363,7111300
139,DOW,2021-07-23,60.8400001525879,61.2799987792969,59.7999992370606,60.1100006103516,54.4582672119141,4690500
140,DOW,2021-07-26,60.2000007629395,62.0400009155273,60.2000007629395,62.0099983215332,56.1796264648438,6534300
141,DOW,2021-07-27,61.5099983215332,62.4199981689453,60.8600006103516,61.9500007629395,56.1252746582031,3568500
142,DOW,2021-07-28,61.8300018310547,62.2999992370606,61.060001373291,61.8699989318848,56.052791595459,4113600
143,DOW,2021-07-29,62.439998626709,62.9300003051758,62.0099983215332,62.5999984741211,56.7141494750977,3708600
144,DOW,2021-07-30,62.4900016784668,63.2249984741211,61.6650009155273,62.1599998474121,56.3155212402344,4646800
145,DOW,2021-08-02,62.2999992370606,63.5900001525879,61.189998626709,61.2200012207031,55.4639053344727,3714500
146,DOW,2021-08-03,61.1500015258789,62.2700004577637,60.1549987792969,62.2299995422363,56.3789405822754,4819700
147,DOW,2021-08-04,61.7400016784668,62.2000007629395,60.9799995422363,60.9900016784668,55.2555236816406,3340100
148,DOW,2021-08-05,61.2900009155274,61.7999992370605,60.9000015258789,61,55.264591217041,3037100
149,DOW,2021-08-06,61.6100006103516,62.3699989318848,61.5499992370606,62,56.1705627441406,3142800
150,DOW,2021-08-09,61.7200012207031,62.2249984741211,61.3600006103516,61.8199996948242,56.0074882507324,3178100
151,DOW,2021-08-10,62.0200004577637,63.5699996948242,61.939998626709,63.1199989318848,57.1852569580078,3560000
152,DOW,2021-08-11,63.4199981689453,64.3000030517578,63.2200012207031,64.2399978637695,58.199951171875,3583600
153,DOW,2021-08-12,64.3600006103516,64.620002746582,63.3030014038086,64.0100021362305,57.9915771484375,3581400
154,DOW,2021-08-13,63.9700012207031,64.0999984741211,63.3499984741211,63.689998626709,57.7016639709473,2385600
155,DOW,2021-08-16,63.2000007629395,63.5950012207031,62.1399993896484,63.3199996948242,57.3664512634277,3163400
156,DOW,2021-08-17,62.689998626709,62.875,61.1399993896484,62.310001373291,56.4514198303223,3974300
157,DOW,2021-08-18,61.9099998474121,62.8300018310547,61.7099990844727,61.8800010681152,56.0618553161621,4574000
158,DOW,2021-08-19,61.0400009155273,61.3899993896484,60.1500015258789,60.5499992370605,54.8568954467774,3981600
159,DOW,2021-08-20,60.4099998474121,61.1100006103516,60.3199996948242,60.8899993896484,55.1649322509766,3203600
160,DOW,2021-08-23,61.5,62.4199981689453,61.4599990844727,62.060001373291,56.2249221801758,3439900
161,DOW,2021-08-24,62.4599990844727,63.5299987792969,62.4599990844727,63.2599983215332,57.3120956420898,2896000
162,DOW,2021-08-25,63.2999992370606,64.1800003051758,62.8199996948242,63.8699989318848,57.8647422790527,3246700
163,DOW,2021-08-26,63.8400001525879,64.5599975585938,63.4700012207031,63.6500015258789,57.6654243469238,3618500
164,DOW,2021-08-27,64.1900024414062,65.8550033569336,64.120002746582,65.379997253418,59.2327651977539,5348700
165,DOW,2021-08-30,65,65.3280029296875,63.9500007629395,63.9799995422363,58.5917205810547,3925000
166,DOW,2021-08-31,63.7000007629395,63.8800010681152,62.689998626709,62.9000015258789,57.6026725769043,5450000
167,DOW,2021-09-01,62.8300018310547,63,61.810001373291,62.5400009155274,57.2729988098145,3949200
168,DOW,2021-09-02,62.7599983215332,63.3600006103516,62.4199981689453,62.6199989318848,57.3462562561035,3414600
169,DOW,2021-09-03,62.4500007629395,62.8250007629395,61.6699981689453,62.1199989318848,56.8883628845215,3690400
170,DOW,2021-09-07,61.9799995422363,62.2999992370606,61.6399993896484,61.8699989318848,56.6594161987305,2514300
171,DOW,2021-09-08,61.8300018310547,62.1100006103516,60.5099983215332,60.689998626709,55.5787963867188,4629000
172,DOW,2021-09-09,60.25,61.189998626709,60.0699996948242,60.2799987792969,55.2033233642578,4439100
173,DOW,2021-09-10,60.8499984741211,61.439998626709,60.3400001525879,60.4099998474121,55.3223838806152,4093300
174,DOW,2021-09-13,61.2700004577637,61.5900001525879,60.2150001525879,60.7200012207031,55.6062698364258,4549200
175,DOW,2021-09-14,61.2400016784668,61.2999992370605,59.5219993591309,59.6500015258789,54.6263847351074,4493600
176,DOW,2021-09-15,59.75,60.6699981689453,59.6699981689453,60.2000007629395,55.130069732666,5167600
177,DOW,2021-09-16,60.1399993896484,60.3199996948242,59.0699996948242,59.4700012207031,54.4615440368652,4650700
178,DOW,2021-09-17,58.7999992370605,59.1699981689453,57.4700012207031,57.75,52.8863983154297,9622900
179,DOW,2021-09-20,56.2599983215332,57.1300010681152,55.310001373291,56.1800003051758,51.4486198425293,7683900
180,DOW,2021-09-21,56.5900001525879,56.8600006103516,55.2099990844727,55.5299987792969,50.8533592224121,6156400
181,DOW,2021-09-22,56.2599983215332,56.9799995422363,56.2550010681152,56.2999992370605,51.5585136413574,6823800
182,DOW,2021-09-23,56.7700004577637,58.0449981689453,56.5999984741211,57.4300003051758,52.5933494567871,7814100
183,DOW,2021-09-24,57.2000007629395,57.3400001525879,56.7400016784668,56.810001373291,52.0255699157715,7964900
184,DOW,2021-09-27,56.8800010681152,60.3800010681152,56.8800010681152,59.689998626709,54.663013458252,12374000
185,DOW,2021-09-28,60.1500015258789,60.6450004577637,59.1399993896484,59.4599990844727,54.4523849487305,6681800
186,DOW,2021-09-29,59.4599990844727,59.5999984741211,58.7700004577637,58.8199996948242,53.8662834167481,4578800
187,DOW,2021-09-30,58.9199981689453,59.1699981689453,57.5499992370605,57.560001373291,52.71240234375,4929000
188,DOW,2021-10-01,57.6699981689453,59.0099983215332,57.25,58.5800018310547,53.6464996337891,6925300
189,DOW,2021-10-04,58.5800018310547,59,57.6800003051758,58.2400016784668,53.3351364135742,5652900
190,DOW,2021-10-05,58.2599983215332,59.4449996948242,58.0999984741211,59.0999984741211,54.1226997375488,5646200
191,DOW,2021-10-06,58.3600006103516,58.5699996948242,56.2999992370605,57.1599998474121,52.3460884094238,8699100
192,DOW,2021-10-07,57.8899993896484,59.4700012207031,57.7900009155273,58.5099983215332,53.582389831543,7235900
193,DOW,2021-10-08,58.810001373291,59.2900009155273,58.4000015258789,58.7099990844727,53.7655487060547,4260200
194,DOW,2021-10-11,59.25,59.7799987792969,58.2099990844727,58.2299995422363,53.3259735107422,4139000
195,DOW,2021-10-12,58.0200004577637,58.3699989318848,57.5,57.7400016784668,52.8772430419922,5443800
196,DOW,2021-10-13,57.9199981689453,58.0499992370605,56.6500015258789,56.9099998474121,52.1171417236328,7689800
197,DOW,2021-10-14,57.4300003051758,58.7799987792969,57.1399993896484,58.7400016784668,53.7930221557617,6430400
198,DOW,2021-10-15,59.4700012207031,59.7299995422363,58.8400001525879,58.9599990844727,53.9944953918457,4288200
199,DOW,2021-10-18,57.7000007629395,59.3899993896484,57.5999984741211,58.9500007629395,53.9853401184082,4660100
200,DOW,2021-10-19,59.0900001525879,59.2700004577637,58.5400009155273,59.189998626709,54.2051277160645,3650600
201,DOW,2021-10-20,59.1599998474121,60.6080017089844,58.9410018920898,59.8899993896484,54.8461761474609,5875300
202,DOW,2021-10-21,60.0699996948242,61.1699981689453,57.9599990844727,59.2599983215332,54.269229888916,8916600
203,DOW,2021-10-22,59.6399993896484,60.189998626709,58.3800010681152,58.4000015258789,53.4816589355469,5889500
204,DOW,2021-10-25,59.2400016784668,59.5349998474121,58.6100006103516,58.7099990844727,53.7655487060547,6293200
205,DOW,2021-10-26,58.7099990844727,59.7599983215332,58.1800003051758,58.7099990844727,53.7655487060547,6875200
206,DOW,2021-10-27,58.5800018310547,58.5800018310547,55.9000015258789,56,51.2837829589844,11512700
207,DOW,2021-10-28,56.25,56.8600006103516,56.2099990844727,56.5699996948242,51.8057746887207,5974400
208,DOW,2021-10-29,56.1300010681152,56.6500015258789,55.6599998474121,55.9700012207031,51.2563133239746,5894900
209,DOW,2021-11-01,56.0099983215332,57.9799995422363,56.0099983215332,57.439998626709,52.6025047302246,7562000
210,DOW,2021-11-02,57.6399993896484,58.7400016784668,57.2400016784668,58.4700012207031,53.5457649230957,5929500
211,DOW,2021-11-03,58.4900016784668,59.5849990844727,58.0900001525879,59.0499992370606,54.0769157409668,6234300
212,DOW,2021-11-04,59,59.0149993896484,56.7949981689453,57.1699981689453,52.3552513122559,9047900
213,DOW,2021-11-05,57.2400016784668,58.7449989318848,57.2400016784668,58.310001373291,53.3992347717285,4979100
214,DOW,2021-11-08,58.9300003051758,59.6800003051758,58.2949981689453,58.5699996948242,53.6373405456543,4894100
215,DOW,2021-11-09,58.5400009155273,59.1199989318848,58.3950004577637,58.7900009155274,53.8388137817383,4447800
216,DOW,2021-11-10,58.8400001525879,59.2900009155273,58.4900016784668,58.7599983215332,53.811336517334,5103900
217,DOW,2021-11-11,59.0800018310547,59.9799995422363,59.0200004577637,59.6800003051758,54.6538581848145,4140400
218,DOW,2021-11-12,59.7900009155273,60.5499992370605,59.4599990844727,60.060001373291,55.0018615722656,3499400
219,DOW,2021-11-15,60.5,60.8199996948242,59.7799987792969,59.9199981689453,54.8736457824707,3470400
220,DOW,2021-11-16,59.9700012207031,59.9900016784668,58.8400001525879,58.8600006103516,53.9029197692871,4004700
221,DOW,2021-11-17,58.6800003051758,58.9799995422363,58.1699981689453,58.3400001525879,53.4267120361328,3342400
222,DOW,2021-11-18,58.3499984741211,58.3699989318848,57.6699981689453,57.9799995422363,53.0970268249512,3801500
223,DOW,2021-11-19,57.4500007629395,57.5200004577637,56.0299987792969,57.3400001525879,52.510929107666,7424300
224,DOW,2021-11-22,57.560001373291,59.2900009155273,57.4099998474121,58.7900009155274,53.8388137817383,5309200
225,DOW,2021-11-23,59.3400001525879,59.7200012207031,58.8300018310547,59.1800003051758,54.1959686279297,5279400
226,DOW,2021-11-24,58.9000015258789,59.3699989318848,58.5900001525879,58.6300010681152,53.6922874450684,3307100
227,DOW,2021-11-26,56.6399993896484,57.7700004577637,55.9799995422363,57.5999984741211,52.7490310668945,4317500
228,DOW,2021-11-29,57.9000015258789,58.3800010681152,56.3800010681152,56.8600006103516,52.7119560241699,4564300
229,DOW,2021-11-30,56.2599983215332,56.4900016784668,54.4099998474121,54.9300003051758,50.9227485656738,10398200
230,DOW,2021-12-01,55.4900016784668,55.7999992370606,52.7000007629395,52.7599983215332,48.9110488891602,9113300
231,DOW,2021-12-02,52.5,53.4749984741211,52.0699996948242,53.1800003051758,49.3004112243652,7333300
232,DOW,2021-12-03,53,53.8199996948242,52.7299995422363,53.0699996948242,49.1984367370606,6969100
233,DOW,2021-12-06,54.3600006103516,54.7179985046387,53.8400001525879,53.8800010681152,49.949348449707,6066400
234,DOW,2021-12-07,54.4500007629395,55.3800010681152,54.2700004577637,54.8600006103516,50.857852935791,5806900
235,DOW,2021-12-08,55.310001373291,55.4799995422363,54.7799987792969,54.9099998474121,50.9042091369629,5013700
236,DOW,2021-12-09,54.2400016784668,54.5800018310547,53.7249984741211,54.3899993896484,50.4221458435059,5607700
237,DOW,2021-12-10,55.1500015258789,55.2599983215332,54.2849998474121,54.6800003051758,50.690990447998,3628600
238,DOW,2021-12-13,54.4599990844727,54.6500015258789,53.0670013427734,53.3199996948242,49.4301986694336,5398800
239,DOW,2021-12-14,53.25,54.5,53.1380004882813,53.8800010681152,49.949348449707,4048700
240,DOW,2021-12-15,53.7900009155274,54.0699996948242,52.8600006103516,54.0400009155273,50.0976791381836,4955200
241,DOW,2021-12-16,54.4300003051758,55.3600006103516,54.2700004577637,54.5999984741211,50.6168212890625,5605900
242,DOW,2021-12-17,54.5299987792969,54.6650009155273,53.3800010681152,54.0999984741211,50.1532974243164,10400000
243,DOW,2021-12-20,53.0999984741211,53.5900001525879,52.4700012207031,53.5099983215332,49.6063423156738,6251000
244,DOW,2021-12-21,54.1699981689453,54.810001373291,53.9000015258789,54.2000007629395,50.2460060119629,4422000
245,DOW,2021-12-22,54.1199989318848,54.3800010681152,53.6399993896484,54.2299995422363,50.2738189697266,3729600
246,DOW,2021-12-23,54.5,55.7029991149902,54.3499984741211,55.1399993896484,51.117431640625,6240200
247,DOW,2021-12-27,55.310001373291,55.8899993896484,55.1699981689453,55.8699989318848,51.7941703796387,3249000
248,DOW,2021-12-28,56.0099983215332,57,55.9099998474121,56.6300010681152,52.4987297058105,4748100
249,DOW,2021-12-29,56.6699981689453,57.1100006103516,56.560001373291,57.060001373291,52.8973617553711,3580900
250,DOW,2021-12-30,57.2000007629395,57.8300018310547,56.7249984741211,56.7799987792969,52.6377868652344,3678700
251,DOW,2021-12-31,56.8400001525879,56.9910011291504,56.2949981689453,56.7200012207031,52.582160949707,3093900
0,EXPE,2021-01-04,134.570007324219,135.869995117188,128.309997558594,131.369995117188,131.369995117188,3472400
1,EXPE,2021-01-05,131.470001220703,137.940002441406,131.460006713867,137.139999389648,137.139999389648,3487300
2,EXPE,2021-01-06,138.110000610352,147.550003051758,136.839996337891,143.419998168945,143.419998168945,4559100
3,EXPE,2021-01-07,144.110000610352,144.669998168945,139.839996337891,142.289993286133,142.289993286133,2173500
4,EXPE,2021-01-08,143.399993896484,144.75,141.050003051758,144.020004272461,144.020004272461,1484000
5,EXPE,2021-01-11,140.309997558594,144.5,140.110000610352,142.960006713867,142.960006713867,1473900
6,EXPE,2021-01-12,142.850006103516,144.050003051758,140.860000610352,140.949996948242,140.949996948242,1519900
7,EXPE,2021-01-13,140.199996948242,141.089996337891,138.350006103516,140.610000610352,140.610000610352,1966200
8,EXPE,2021-01-14,141.119995117187,146.410003662109,141.119995117187,144.169998168945,144.169998168945,2665800
9,EXPE,2021-01-15,144,144.350006103516,140.110000610352,140.690002441406,140.690002441406,1669400
10,EXPE,2021-01-19,142.539993286133,143.690002441406,140.229995727539,142.820007324219,142.820007324219,1809500
11,EXPE,2021-01-20,141.660003662109,144.100006103516,138.399993896484,141.75,141.75,2293400
12,EXPE,2021-01-21,142.880004882813,142.880004882813,136.009994506836,138.880004882813,138.880004882813,3168100
13,EXPE,2021-01-22,139.820007324219,140.330001831055,136.440002441406,136.520004272461,136.520004272461,2697700
14,EXPE,2021-01-25,135.690002441406,138.550003051758,126.190002441406,135.990005493164,135.990005493164,7253700
15,EXPE,2021-01-26,137.589996337891,137.589996337891,130.009994506836,131.5,131.5,2984800
16,EXPE,2021-01-27,128.369995117188,130.490005493164,118.300003051758,123.209999084473,123.209999084473,7235900
17,EXPE,2021-01-28,126.379997253418,130.160003662109,124.599998474121,126.73999786377,126.73999786377,8107100
18,EXPE,2021-01-29,124.940002441406,126.339996337891,120.419998168945,124.099998474121,124.099998474121,4601100
19,EXPE,2021-02-01,126.150001525879,129.600006103516,125.650001525879,127.300003051758,127.300003051758,5913400
20,EXPE,2021-02-02,129.059997558594,136.779998779297,128.830001831055,136.130004882813,136.130004882813,4934300
21,EXPE,2021-02-03,137.979995727539,141.149993896484,137.059997558594,138.479995727539,138.479995727539,3341200
22,EXPE,2021-02-04,141.660003662109,142.919998168945,140.009994506836,141.910003662109,141.910003662109,2080900
23,EXPE,2021-02-05,143.330001831055,145.669998168945,140.289993286133,141.399993896484,141.399993896484,2058900
24,EXPE,2021-02-08,142.100006103516,146.320007324219,142.100006103516,145.419998168945,145.419998168945,2523500
25,EXPE,2021-02-09,144.979995727539,145.910003662109,143.070007324219,144.479995727539,144.479995727539,2613300
26,EXPE,2021-02-10,145.550003051758,151.860000610352,145.300003051758,148.899993896484,148.899993896484,3428300
27,EXPE,2021-02-11,149.300003051758,153.259994506836,146.889999389648,149.910003662109,149.910003662109,3365600
28,EXPE,2021-02-12,148.369995117188,151.699996948242,145.580001831055,146.509994506836,146.509994506836,5379000
29,EXPE,2021-02-16,146.410003662109,148.880004882813,143.229995727539,147.839996337891,147.839996337891,4305000
30,EXPE,2021-02-17,146.5,155.529998779297,145,154.039993286133,154.039993286133,4738600
31,EXPE,2021-02-18,150.839996337891,157.410003662109,150.279998779297,156.729995727539,156.729995727539,2923800
32,EXPE,2021-02-19,157.639999389648,162.100006103516,157.130004882813,158.919998168945,158.919998168945,3496800
33,EXPE,2021-02-22,158.5,166.570007324219,157.559997558594,160.610000610352,160.610000610352,3588800
34,EXPE,2021-02-23,160.369995117188,160.919998168945,153.100006103516,159.690002441406,159.690002441406,3677300
35,EXPE,2021-02-24,160.550003051758,164.580001831055,159.610000610352,162.779998779297,162.779998779297,2906700
36,EXPE,2021-02-25,164.610000610352,165,156.100006103516,157.179992675781,157.179992675781,3230000
37,EXPE,2021-02-26,158.410003662109,164.910003662109,154.610000610352,161,161,5159600
38,EXPE,2021-03-01,164,165.75,159.449996948242,161.240005493164,161.240005493164,3277200
39,EXPE,2021-03-02,161.550003051758,164.419998168945,160,160.270004272461,160.270004272461,2089200
40,EXPE,2021-03-03,161.119995117188,166.190002441406,158.309997558594,163.429992675781,163.429992675781,2828300
41,EXPE,2021-03-04,162.820007324219,163.940002441406,154.830001831055,158.410003662109,158.410003662109,3863800
42,EXPE,2021-03-05,160.929992675781,167.740005493164,156.130004882813,166.449996948242,166.449996948242,4352300
43,EXPE,2021-03-08,166.539993286133,171.720001220703,165.339996337891,167.899993896484,167.899993896484,3987500
44,EXPE,2021-03-09,168.949996948242,169.570007324219,163,165.770004272461,165.770004272461,3563800
45,EXPE,2021-03-10,170.029998779297,173.220001220703,165.509994506836,167.580001831055,167.580001831055,3898900
46,EXPE,2021-03-11,168.720001220703,175.25,168.720001220703,171.080001831055,171.080001831055,4796600
47,EXPE,2021-03-12,170.720001220703,176.25,169.699996948242,174.589996337891,174.589996337891,3543500
48,EXPE,2021-03-15,176.779998779297,177.300003051758,171.360000610352,177.100006103516,177.100006103516,2443500
49,EXPE,2021-03-16,177.559997558594,178.550003051758,174.789993286133,176.380004882812,176.380004882812,3080800
50,EXPE,2021-03-17,176.419998168945,185.479995727539,175.479995727539,185.270004272461,185.270004272461,5059400
51,EXPE,2021-03-18,184,187.929992675781,180.610000610352,180.800003051758,180.800003051758,5432800
52,EXPE,2021-03-19,179.600006103516,180.940002441406,175.089996337891,179.979995727539,179.979995727539,3287300
53,EXPE,2021-03-22,179,179.979995727539,172.440002441406,173.089996337891,173.089996337891,3341400
54,EXPE,2021-03-23,170.240005493164,172.600006103516,165.729995727539,168.419998168945,168.419998168945,4495900
55,EXPE,2021-03-24,169.199996948242,172.580001831055,165.899993896484,166.139999389648,166.139999389648,2784200
56,EXPE,2021-03-25,163.610000610352,175.100006103516,162.729995727539,174.660003662109,174.660003662109,3755500
57,EXPE,2021-03-26,176.979995727539,177.729995727539,170.990005493164,176.449996948242,176.449996948242,3391900
58,EXPE,2021-03-29,176.449996948242,179.839996337891,173.220001220703,176.130004882813,176.130004882813,2953400
59,EXPE,2021-03-30,177,177.399993896484,173.410003662109,175.869995117188,175.869995117188,2576600
60,EXPE,2021-03-31,176.630004882813,177.199996948242,171.919998168945,172.119995117188,172.119995117188,2617100
61,EXPE,2021-04-01,172.889999389648,176,170.679992675781,175.929992675781,175.929992675781,2839900
62,EXPE,2021-04-05,177.660003662109,178.330001831055,174.5,176.020004272461,176.020004272461,2639200
63,EXPE,2021-04-06,174.440002441406,177.630004882813,174.179992675781,174.699996948242,174.699996948242,1943800
64,EXPE,2021-04-07,175,175.5,170.380004882813,172.039993286133,172.039993286133,3002900
65,EXPE,2021-04-08,171.399993896484,175.419998168945,170.410003662109,174.570007324219,174.570007324219,2553300
66,EXPE,2021-04-09,175.490005493164,175.589996337891,170.839996337891,174.979995727539,174.979995727539,2032900
67,EXPE,2021-04-12,173.210006713867,175.25,169.550003051758,171.710006713867,171.710006713867,1776700
68,EXPE,2021-04-13,171.410003662109,172.699996948242,167.550003051758,170.929992675781,170.929992675781,2644600
69,EXPE,2021-04-14,171.919998168945,174.949996948242,171.270004272461,171.720001220703,171.720001220703,2408800
70,EXPE,2021-04-15,171.960006713867,172.509994506836,169.199996948242,170.550003051758,170.550003051758,1969500
71,EXPE,2021-04-16,172.100006103516,174.770004272461,170.979995727539,173.910003662109,173.910003662109,2454300
72,EXPE,2021-04-19,172.509994506836,177.880004882813,172.059997558594,175.619995117188,175.619995117188,2324000
73,EXPE,2021-04-20,174.080001831055,174.940002441406,166.75,170.460006713867,170.460006713867,2839400
74,EXPE,2021-04-21,170.490005493164,176.759994506836,168.529998779297,176.259994506836,176.259994506836,2163900
75,EXPE,2021-04-22,176.460006713867,180.089996337891,174.889999389648,175.649993896484,175.649993896484,1977600
76,EXPE,2021-04-23,176.660003662109,178.669998168945,175.070007324219,177.559997558594,177.559997558594,1559700
77,EXPE,2021-04-26,179.330001831055,181.520004272461,176.339996337891,176.679992675781,176.679992675781,1715700
78,EXPE,2021-04-27,177.029998779297,179.580001831055,176.029998779297,177.080001831055,177.080001831055,1903300
